# YHDA_VERSION=0.7.1
# TEST_SERVICE=SFHM
# PLANT_TYPE=EDUEDT
# STEP_ID=LFSM_O_50_4
# STEP_NAME=Sınırlı frekans hassasiyet modu — yüksek frekans / 50,4 Hz
# TESIS_ADI=YHDA Örnek SFHM EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# SFHM_RESERVE_MW=20
# DROOP_PERCENT=4
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;grid_frequency_hz;active_power_mw;active_power_reference_mw;reserve_mw;soc_pct;stored_energy_mwh;dc_power_mw
16.8.2026 09:04:23,6s;2837;50,399757;34,955720;55,000000;20;63,525255;127,050510;35,381398
16.8.2026 09:04:23,7s;2838;50,399944;34,987221;55,000000;20;63,524769;127,049538;35,402206
16.8.2026 09:04:23,8s;2839;50,399783;34,998962;55,000000;20;63,524283;127,048566;35,402606
16.8.2026 09:04:23,9s;2840;50,399890;34,999336;55,000000;20;63,523797;127,047594;35,416752
16.8.2026 09:04:24,0s;2841;50,399655;35,017860;55,000000;20;63,523311;127,046621;35,434221
16.8.2026 09:04:24,1s;2842;50,399758;35,016283;55,000000;20;63,522824;127,045649;35,381228
16.8.2026 09:04:24,2s;2843;50,399646;34,989305;55,000000;20;63,522338;127,044677;35,390196
16.8.2026 09:04:24,3s;2844;50,399731;34,917074;55,000000;20;63,521853;127,043707;35,348691
16.8.2026 09:04:24,4s;2845;50,399849;35,004341;55,000000;20;63,521367;127,042734;35,447239
16.8.2026 09:04:24,5s;2846;50,400275;35,065735;55,000000;20;63,520880;127,041760;35,473011
16.8.2026 09:04:24,6s;2847;50,400259;34,963425;55,000000;20;63,520395;127,040789;35,378142
16.8.2026 09:04:24,7s;2848;50,400887;35,057745;55,000000;20;63,519908;127,039815;35,490757
16.8.2026 09:04:24,8s;2849;50,399700;35,000082;55,000000;20;63,519422;127,038843;35,419280
16.8.2026 09:04:24,9s;2850;50,399946;35,010291;55,000000;20;63,518935;127,037871;35,426163
16.8.2026 09:04:25,0s;2851;50,399955;35,060917;55,000000;20;63,518448;127,036897;35,516900
16.8.2026 09:04:25,1s;2852;50,399999;34,999586;55,000000;20;63,517962;127,035924;35,389227
16.8.2026 09:04:25,2s;2853;50,400361;34,907918;55,000000;20;63,517477;127,034955;35,335797
16.8.2026 09:04:25,3s;2854;50,399765;35,038438;55,000000;20;63,516991;127,033981;35,403059
16.8.2026 09:04:25,4s;2855;50,400365;35,053392;55,000000;20;63,516504;127,033008;35,442001
16.8.2026 09:04:25,5s;2856;50,399682;34,903806;55,000000;20;63,516019;127,032038;35,297120
16.8.2026 09:04:25,6s;2857;50,400092;34,994159;55,000000;20;63,515533;127,031066;35,406469
16.8.2026 09:04:25,7s;2858;50,400051;34,982805;55,000000;20;63,515047;127,030094;35,373926
16.8.2026 09:04:25,8s;2859;50,399787;34,994906;55,000000;20;63,514561;127,029122;35,428687
16.8.2026 09:04:25,9s;2860;50,400209;35,009116;55,000000;20;63,514075;127,028150;35,423424
16.8.2026 09:04:26,0s;2861;50,399586;34,908535;55,000000;20;63,513590;127,027180;35,334752
16.8.2026 09:04:26,1s;2862;50,399952;34,947716;55,000000;20;63,513105;127,026209;35,330869
16.8.2026 09:04:26,2s;2863;50,400326;34,979993;55,000000;20;63,512619;127,025238;35,422734
16.8.2026 09:04:26,3s;2864;50,400247;35,020414;55,000000;20;63,512132;127,024265;35,440621
16.8.2026 09:04:26,4s;2865;50,399172;34,942843;55,000000;20;63,511647;127,023294;35,385527
16.8.2026 09:04:26,5s;2866;50,399869;34,953695;55,000000;20;63,511162;127,022323;35,386249
16.8.2026 09:04:26,6s;2867;50,399773;35,028249;55,000000;20;63,510675;127,021350;35,426636
16.8.2026 09:04:26,7s;2868;50,399849;35,060933;55,000000;20;63,510188;127,020376;35,455784
16.8.2026 09:04:26,8s;2869;50,400098;34,973076;55,000000;20;63,509702;127,019405;35,377997
16.8.2026 09:04:26,9s;2870;50,399777;34,968251;55,000000;20;63,509217;127,018434;35,374878
16.8.2026 09:04:27,0s;2871;50,400136;35,015930;55,000000;20;63,508730;127,017461;35,457148
16.8.2026 09:04:27,1s;2872;50,400443;34,961260;55,000000;20;63,508245;127,016490;35,398513
16.8.2026 09:04:27,2s;2873;50,400310;34,991319;55,000000;20;63,507759;127,015518;35,416625
16.8.2026 09:04:27,3s;2874;50,400415;34,886473;55,000000;20;63,507274;127,014549;35,294073
16.8.2026 09:04:27,4s;2875;50,399323;35,011220;55,000000;20;63,506788;127,013576;35,409769
16.8.2026 09:04:27,5s;2876;50,399603;34,919092;55,000000;20;63,506303;127,012606;35,366384
16.8.2026 09:04:27,6s;2877;50,400252;35,013104;55,000000;20;63,505817;127,011634;35,399715
16.8.2026 09:04:27,7s;2878;50,399847;35,026057;55,000000;20;63,505330;127,010661;35,457673
16.8.2026 09:04:27,8s;2879;50,400002;35,047300;55,000000;20;63,504844;127,009687;35,431477
16.8.2026 09:04:27,9s;2880;50,400373;35,030321;55,000000;20;63,504357;127,008714;35,448693
16.8.2026 09:04:28,0s;2881;50,400017;34,986391;55,000000;20;63,503871;127,007742;35,422119
16.8.2026 09:04:28,1s;2882;50,400101;35,008589;55,000000;20;63,503385;127,006770;35,419826
16.8.2026 09:04:28,2s;2883;50,399865;34,997587;55,000000;20;63,502899;127,005798;35,430481
16.8.2026 09:04:28,3s;2884;50,400063;35,035275;55,000000;20;63,502412;127,004824;35,417770
16.8.2026 09:04:28,4s;2885;50,399839;35,094385;55,000000;20;63,501925;127,003850;35,477128
16.8.2026 09:04:28,5s;2886;50,400094;34,980269;55,000000;20;63,501439;127,002878;35,458555
16.8.2026 09:04:28,6s;2887;50,400249;35,096642;55,000000;20;63,500952;127,001903;35,508989
16.8.2026 09:04:28,7s;2888;50,400509;34,947886;55,000000;20;63,500466;127,000932;35,312470
16.8.2026 09:04:28,8s;2889;50,399786;35,014660;55,000000;20;63,499980;126,999960;35,382535
16.8.2026 09:04:28,9s;2890;50,399955;35,108708;55,000000;20;63,499492;126,998984;35,554072
16.8.2026 09:04:29,0s;2891;50,400017;34,913935;55,000000;20;63,499007;126,998015;35,359938
16.8.2026 09:04:29,1s;2892;50,400069;35,008857;55,000000;20;63,498521;126,997042;35,392682
16.8.2026 09:04:29,2s;2893;50,399880;35,046048;55,000000;20;63,498034;126,996069;35,447123
16.8.2026 09:04:29,3s;2894;50,399647;35,012765;55,000000;20;63,497548;126,995096;35,404823
16.8.2026 09:04:29,4s;2895;50,400082;35,004822;55,000000;20;63,497062;126,994124;35,398928
16.8.2026 09:04:29,5s;2896;50,399809;34,956018;55,000000;20;63,496576;126,993153;35,364247
16.8.2026 09:04:29,6s;2897;50,399885;35,003709;55,000000;20;63,496090;126,992180;35,448321
16.8.2026 09:04:29,7s;2898;50,399843;35,119602;55,000000;20;63,495602;126,991205;35,518296
16.8.2026 09:04:29,8s;2899;50,399952;34,952286;55,000000;20;63,495117;126,990234;35,350486
16.8.2026 09:04:29,9s;2900;50,399406;35,043655;55,000000;20;63,494630;126,989260;35,461641
16.8.2026 09:04:30,0s;2901;50,399922;35,006931;55,000000;20;63,494144;126,988288;35,475714
16.8.2026 09:04:30,1s;2902;50,400138;34,973972;55,000000;20;63,493658;126,987317;35,397623
16.8.2026 09:04:30,2s;2903;50,399550;35,086319;55,000000;20;63,493171;126,986342;35,527714
16.8.2026 09:04:30,3s;2904;50,399693;34,995854;55,000000;20;63,492685;126,985370;35,429626
16.8.2026 09:04:30,4s;2905;50,399571;34,945650;55,000000;20;63,492200;126,984399;35,378723
16.8.2026 09:04:30,5s;2906;50,400285;35,016286;55,000000;20;63,491713;126,983426;35,454577
16.8.2026 09:04:30,6s;2907;50,400069;35,006123;55,000000;20;63,491227;126,982454;35,427020
16.8.2026 09:04:30,7s;2908;50,400018;34,967004;55,000000;20;63,490741;126,981483;35,394586
16.8.2026 09:04:30,8s;2909;50,399507;35,049167;55,000000;20;63,490255;126,980509;35,480336
16.8.2026 09:04:30,9s;2910;50,399993;35,005330;55,000000;20;63,489768;126,979537;35,480033
16.8.2026 09:04:31,0s;2911;50,400240;34,992411;55,000000;20;63,489282;126,978565;35,451474
16.8.2026 09:04:31,1s;2912;50,399717;34,989299;55,000000;20;63,488796;126,977593;35,371325
16.8.2026 09:04:31,2s;2913;50,399437;35,057299;55,000000;20;63,488309;126,976619;35,464696
16.8.2026 09:04:31,3s;2914;50,399678;35,076005;55,000000;20;63,487822;126,975645;35,496118
16.8.2026 09:04:31,4s;2915;50,400556;35,032036;55,000000;20;63,487336;126,974672;35,466928
16.8.2026 09:04:31,5s;2916;50,399942;34,978097;55,000000;20;63,486850;126,973700;35,366418
16.8.2026 09:04:31,6s;2917;50,399972;35,076107;55,000000;20;63,486363;126,972726;35,443347
16.8.2026 09:04:31,7s;2918;50,399726;34,990497;55,000000;20;63,485877;126,971754;35,481203
16.8.2026 09:04:31,8s;2919;50,400018;35,022843;55,000000;20;63,485390;126,970781;35,454644
16.8.2026 09:04:31,9s;2920;50,400090;35,019990;55,000000;20;63,484904;126,969808;35,430872
16.8.2026 09:04:32,0s;2921;50,400524;35,011460;55,000000;20;63,484418;126,968835;35,410070
16.8.2026 09:04:32,1s;2922;50,400350;34,980900;55,000000;20;63,483932;126,967864;35,409244
16.8.2026 09:04:32,2s;2923;50,399430;35,110786;55,000000;20;63,483444;126,966888;35,548651
16.8.2026 09:04:32,3s;2924;50,399715;35,063342;55,000000;20;63,482957;126,965914;35,454732
16.8.2026 09:04:32,4s;2925;50,400034;34,946548;55,000000;20;63,482472;126,964944;35,395377
16.8.2026 09:04:32,5s;2926;50,400328;34,992079;55,000000;20;63,481986;126,963972;35,390922
16.8.2026 09:04:32,6s;2927;50,400158;35,110506;55,000000;20;63,481498;126,962996;35,537779
16.8.2026 09:04:32,7s;2928;50,400413;34,931817;55,000000;20;63,481013;126,962026;35,346260
16.8.2026 09:04:32,8s;2929;50,400073;35,039234;55,000000;20;63,480526;126,961053;35,462543
16.8.2026 09:04:32,9s;2930;50,399608;34,969167;55,000000;20;63,480041;126,960081;35,365607
16.8.2026 09:04:33,0s;2931;50,399917;34,966076;55,000000;20;63,479555;126,959110;35,411923
16.8.2026 09:04:33,1s;2932;50,400197;35,076259;55,000000;20;63,479068;126,958136;35,499885
16.8.2026 09:04:33,2s;2933;50,400522;35,016375;55,000000;20;63,478582;126,957163;35,371765
16.8.2026 09:04:33,3s;2934;50,400175;35,081958;55,000000;20;63,478094;126,956189;35,474971
16.8.2026 09:04:33,4s;2935;50,400107;35,012343;55,000000;20;63,477608;126,955216;35,390527
16.8.2026 09:04:33,5s;2936;50,400389;35,009055;55,000000;20;63,477122;126,954244;35,458395
16.8.2026 09:04:33,6s;2937;50,399822;35,008274;55,000000;20;63,476636;126,953271;35,454290
16.8.2026 09:04:33,7s;2938;50,399861;34,958965;55,000000;20;63,476150;126,952300;35,367132
16.8.2026 09:04:33,8s;2939;50,399956;35,055420;55,000000;20;63,475663;126,951326;35,473231
16.8.2026 09:04:33,9s;2940;50,400179;35,028376;55,000000;20;63,475177;126,950353;35,498779
16.8.2026 09:04:34,0s;2941;50,399652;34,999929;55,000000;20;63,474691;126,949381;35,375110
16.8.2026 09:04:34,1s;2942;50,400252;35,018897;55,000000;20;63,474204;126,948408;35,409229
16.8.2026 09:04:34,2s;2943;50,400127;35,016476;55,000000;20;63,473718;126,947436;35,433323
16.8.2026 09:04:34,3s;2944;50,399932;34,994566;55,000000;20;63,473232;126,946464;35,455549
16.8.2026 09:04:34,4s;2945;50,399955;35,032475;55,000000;20;63,472745;126,945490;35,449854
16.8.2026 09:04:34,5s;2946;50,399883;35,040320;55,000000;20;63,472259;126,944517;35,465235
16.8.2026 09:04:34,6s;2947;50,399940;34,978580;55,000000;20;63,471773;126,943545;35,363518
16.8.2026 09:04:34,7s;2948;50,400358;35,016885;55,000000;20;63,471286;126,942573;35,401556
16.8.2026 09:04:34,8s;2949;50,400079;34,964327;55,000000;20;63,470801;126,941602;35,360398
16.8.2026 09:04:34,9s;2950;50,400040;34,916974;55,000000;20;63,470316;126,940632;35,332804
16.8.2026 09:04:35,0s;2951;50,400187;34,970777;55,000000;20;63,469830;126,939660;35,373064
16.8.2026 09:04:35,1s;2952;50,399731;34,963948;55,000000;20;63,469345;126,938689;35,379115
16.8.2026 09:04:35,2s;2953;50,400067;35,076305;55,000000;20;63,468857;126,937715;35,498054
16.8.2026 09:04:35,3s;2954;50,400248;35,006444;55,000000;20;63,468371;126,936742;35,453676
16.8.2026 09:04:35,4s;2955;50,399908;34,982644;55,000000;20;63,467885;126,935771;35,421068
16.8.2026 09:04:35,5s;2956;50,399851;34,940380;55,000000;20;63,467400;126,934800;35,363712
16.8.2026 09:04:35,6s;2957;50,399999;34,952377;55,000000;20;63,466915;126,933829;35,367253
16.8.2026 09:04:35,7s;2958;50,399919;34,929333;55,000000;20;63,466429;126,932859;35,340840
16.8.2026 09:04:35,8s;2959;50,399666;35,032129;55,000000;20;63,465943;126,931886;35,468001
16.8.2026 09:04:35,9s;2960;50,399797;35,071273;55,000000;20;63,465456;126,930912;35,469469
16.8.2026 09:04:36,0s;2961;50,400029;34,904296;55,000000;20;63,464971;126,929942;35,295557
16.8.2026 09:04:36,1s;2962;50,400074;34,999612;55,000000;20;63,464485;126,928970;35,409188
16.8.2026 09:04:36,2s;2963;50,399846;35,023255;55,000000;20;63,463998;126,927997;35,479143
16.8.2026 09:04:36,3s;2964;50,400175;35,012020;55,000000;20;63,463512;126,927024;35,462293
16.8.2026 09:04:36,4s;2965;50,399923;35,008651;55,000000;20;63,463026;126,926052;35,490226
16.8.2026 09:04:36,5s;2966;50,400097;35,025941;55,000000;20;63,462539;126,925079;35,443835
16.8.2026 09:04:36,6s;2967;50,400018;35,001306;55,000000;20;63,462053;126,924107;35,475103
16.8.2026 09:04:36,7s;2968;50,399570;34,894263;55,000000;20;63,461569;126,923137;35,335480
16.8.2026 09:04:36,8s;2969;50,399769;35,111431;55,000000;20;63,461081;126,922162;35,528248
16.8.2026 09:04:36,9s;2970;50,399679;34,955233;55,000000;20;63,460596;126,921191;35,305424
16.8.2026 09:04:37,0s;2971;50,399862;34,936797;55,000000;20;63,460110;126,920221;35,301795
16.8.2026 09:04:37,1s;2972;50,399808;35,083831;55,000000;20;63,459623;126,919246;35,474118
16.8.2026 09:04:37,2s;2973;50,399806;34,965589;55,000000;20;63,459137;126,918275;35,389884
16.8.2026 09:04:37,3s;2974;50,400127;35,077531;55,000000;20;63,458650;126,917300;35,509308
16.8.2026 09:04:37,4s;2975;50,400355;35,027583;55,000000;20;63,458164;126,916327;35,473821
16.8.2026 09:04:37,5s;2976;50,400322;35,023568;55,000000;20;63,457677;126,915355;35,395747
16.8.2026 09:04:37,6s;2977;50,400244;35,009638;55,000000;20;63,457191;126,914382;35,390793
16.8.2026 09:04:37,7s;2978;50,400253;34,925690;55,000000;20;63,456706;126,913412;35,381976
16.8.2026 09:04:37,8s;2979;50,400090;34,988512;55,000000;20;63,456220;126,912440;35,404708
16.8.2026 09:04:37,9s;2980;50,400205;35,088729;55,000000;20;63,455733;126,911465;35,496897
16.8.2026 09:04:38,0s;2981;50,400080;35,101618;55,000000;20;63,455245;126,910490;35,503550
16.8.2026 09:04:38,1s;2982;50,399785;34,920378;55,000000;20;63,454760;126,909520;35,353621
16.8.2026 09:04:38,2s;2983;50,400424;35,039936;55,000000;20;63,454273;126,908547;35,484860
16.8.2026 09:04:38,3s;2984;50,399978;35,049428;55,000000;20;63,453787;126,907573;35,509306
16.8.2026 09:04:38,4s;2985;50,399648;34,997643;55,000000;20;63,453301;126,906601;35,404912
16.8.2026 09:04:38,5s;2986;50,400133;34,954909;55,000000;20;63,452815;126,905630;35,360946
16.8.2026 09:04:38,6s;2987;50,400068;34,957107;55,000000;20;63,452330;126,904659;35,386544
16.8.2026 09:04:38,7s;2988;50,399854;35,092398;55,000000;20;63,451842;126,903684;35,487094
16.8.2026 09:04:38,8s;2989;50,399904;34,910880;55,000000;20;63,451357;126,902715;35,276046
16.8.2026 09:04:38,9s;2990;50,400178;34,969871;55,000000;20;63,450872;126,901743;35,356400
16.8.2026 09:04:39,0s;2991;50,400457;35,032982;55,000000;20;63,450385;126,900770;35,442342
16.8.2026 09:04:39,1s;2992;50,399737;35,056238;55,000000;20;63,449898;126,899796;35,452290
16.8.2026 09:04:39,2s;2993;50,399526;35,066523;55,000000;20;63,449411;126,898822;35,479556
16.8.2026 09:04:39,3s;2994;50,400111;34,906469;55,000000;20;63,448926;126,897853;35,384109
16.8.2026 09:04:39,4s;2995;50,399763;34,991290;55,000000;20;63,448440;126,896881;35,407279
16.8.2026 09:04:39,5s;2996;50,400434;35,058080;55,000000;20;63,447953;126,895907;35,535257
16.8.2026 09:04:39,6s;2997;50,399661;35,036016;55,000000;20;63,447467;126,894934;35,406384
16.8.2026 09:04:39,7s;2998;50,399811;34,979083;55,000000;20;63,446981;126,893962;35,322096
16.8.2026 09:04:39,8s;2999;50,399739;34,983765;55,000000;20;63,446495;126,892990;35,342262
16.8.2026 09:04:39,9s;3000;50,400608;35,027226;55,000000;20;63,446009;126,892017;35,448425
16.8.2026 09:04:40,0s;3001;50,399990;34,923863;55,000000;20;63,445524;126,891047;35,401143
16.8.2026 09:04:40,1s;3002;50,399641;35,073892;55,000000;20;63,445036;126,890073;35,515356
16.8.2026 09:04:40,2s;3003;50,400150;35,028565;55,000000;20;63,444550;126,889100;35,415271
16.8.2026 09:04:40,3s;3004;50,400327;34,948345;55,000000;20;63,444065;126,888129;35,359052
16.8.2026 09:04:40,4s;3005;50,400125;35,004506;55,000000;20;63,443578;126,887157;35,439264
16.8.2026 09:04:40,5s;3006;50,399947;35,074924;55,000000;20;63,443091;126,886182;35,493833
16.8.2026 09:04:40,6s;3007;50,399971;34,970828;55,000000;20;63,442605;126,885211;35,395711
16.8.2026 09:04:40,7s;3008;50,399855;35,069526;55,000000;20;63,442118;126,884237;35,533721
16.8.2026 09:04:40,8s;3009;50,400267;35,058905;55,000000;20;63,441631;126,883263;35,491078
16.8.2026 09:04:40,9s;3010;50,400228;34,930864;55,000000;20;63,441146;126,882293;35,322930
16.8.2026 09:04:41,0s;3011;50,399817;34,966747;55,000000;20;63,440661;126,881321;35,383089
16.8.2026 09:04:41,1s;3012;50,400628;35,005295;55,000000;20;63,440174;126,880349;35,402727
16.8.2026 09:04:41,2s;3013;50,399746;34,993351;55,000000;20;63,439688;126,879377;35,415196
16.8.2026 09:04:41,3s;3014;50,400099;34,945177;55,000000;20;63,439203;126,878406;35,320851
16.8.2026 09:04:41,4s;3015;50,399836;34,992823;55,000000;20;63,438717;126,877434;35,409078
16.8.2026 09:04:41,5s;3016;50,399767;34,960607;55,000000;20;63,438232;126,876463;35,372997
16.8.2026 09:04:41,6s;3017;50,400096;35,081254;55,000000;20;63,437744;126,875489;35,500842
16.8.2026 09:04:41,7s;3018;50,400069;34,952429;55,000000;20;63,437259;126,874518;35,391704
16.8.2026 09:04:41,8s;3019;50,399896;34,975419;55,000000;20;63,436773;126,873546;35,415523
16.8.2026 09:04:41,9s;3020;50,399476;34,994833;55,000000;20;63,436287;126,872574;35,430381
16.8.2026 09:04:42,0s;3021;50,400254;34,972567;55,000000;20;63,435801;126,871603;35,454851
16.8.2026 09:04:42,1s;3022;50,399616;34,899145;55,000000;20;63,435317;126,870633;35,290625
16.8.2026 09:04:42,2s;3023;50,400345;35,072061;55,000000;20;63,434829;126,869659;35,507949
16.8.2026 09:04:42,3s;3024;50,400044;34,940198;55,000000;20;63,434344;126,868688;35,354339
16.8.2026 09:04:42,4s;3025;50,399563;35,034576;55,000000;20;63,433858;126,867715;35,388538
16.8.2026 09:04:42,5s;3026;50,400093;34,996410;55,000000;20;63,433372;126,866743;35,379052
16.8.2026 09:04:42,6s;3027;50,400116;35,018803;55,000000;20;63,432885;126,865770;35,482097
16.8.2026 09:04:42,7s;3028;50,399358;34,929935;55,000000;20;63,432400;126,864800;35,323180
16.8.2026 09:04:42,8s;3029;50,399889;34,933821;55,000000;20;63,431915;126,863830;35,348309
16.8.2026 09:04:42,9s;3030;50,399898;35,016658;55,000000;20;63,431429;126,862857;35,331978
16.8.2026 09:04:43,0s;3031;50,400166;34,994514;55,000000;20;63,430942;126,861885;35,423378
16.8.2026 09:04:43,1s;3032;50,399492;35,012971;55,000000;20;63,430456;126,860912;35,432131
16.8.2026 09:04:43,2s;3033;50,400340;35,077803;55,000000;20;63,429969;126,859938;35,502144
16.8.2026 09:04:43,3s;3034;50,399790;34,928576;55,000000;20;63,429484;126,858968;35,380693
16.8.2026 09:04:43,4s;3035;50,400040;35,007974;55,000000;20;63,428998;126,857995;35,452027
16.8.2026 09:04:43,5s;3036;50,400065;35,074321;55,000000;20;63,428511;126,857021;35,465521
16.8.2026 09:04:43,6s;3037;50,400250;34,964606;55,000000;20;63,428025;126,856050;35,377583
16.8.2026 09:04:43,7s;3038;50,399480;34,998815;55,000000;20;63,427539;126,855078;35,413612
16.8.2026 09:04:43,8s;3039;50,399955;34,948850;55,000000;20;63,427053;126,854107;35,371605
16.8.2026 09:04:43,9s;3040;50,399799;35,037370;55,000000;20;63,426567;126,853134;35,466508
16.8.2026 09:04:44,0s;3041;50,400037;34,948141;55,000000;20;63,426081;126,852163;35,316222
16.8.2026 09:04:44,1s;3042;50,400048;34,964536;55,000000;20;63,425596;126,851191;35,338668
16.8.2026 09:04:44,2s;3043;50,399777;34,937550;55,000000;20;63,425111;126,850221;35,337284
16.8.2026 09:04:44,3s;3044;50,399853;34,959420;55,000000;20;63,424625;126,849250;35,421546
16.8.2026 09:04:44,4s;3045;50,399828;35,013624;55,000000;20;63,424139;126,848277;35,422049
16.8.2026 09:04:44,5s;3046;50,399862;35,007388;55,000000;20;63,423652;126,847305;35,489455
16.8.2026 09:04:44,6s;3047;50,399923;35,012379;55,000000;20;63,423166;126,846332;35,449972
16.8.2026 09:04:44,7s;3048;50,399898;35,040478;55,000000;20;63,422679;126,845359;35,428595
16.8.2026 09:04:44,8s;3049;50,400207;34,855524;55,000000;20;63,422195;126,844391;35,246279
16.8.2026 09:04:44,9s;3050;50,399823;34,999499;55,000000;20;63,421709;126,843419;35,368876
16.8.2026 09:04:45,0s;3051;50,399981;35,107501;55,000000;20;63,421222;126,842443;35,531202
16.8.2026 09:04:45,1s;3052;50,400356;34,955730;55,000000;20;63,420736;126,841472;35,368048
16.8.2026 09:04:45,2s;3053;50,400059;35,005088;55,000000;20;63,420250;126,840500;35,422578
16.8.2026 09:04:45,3s;3054;50,400180;34,961680;55,000000;20;63,419764;126,839529;35,405755
16.8.2026 09:04:45,4s;3055;50,400013;35,010089;55,000000;20;63,419278;126,838556;35,459106
16.8.2026 09:04:45,5s;3056;50,399603;34,965960;55,000000;20;63,418793;126,837585;35,389034
16.8.2026 09:04:45,6s;3057;50,400568;34,963477;55,000000;20;63,418307;126,836614;35,392077
16.8.2026 09:04:45,7s;3058;50,400229;35,047623;55,000000;20;63,417820;126,835640;35,488764
16.8.2026 09:04:45,8s;3059;50,399955;35,006137;55,000000;20;63,417334;126,834668;35,458658
16.8.2026 09:04:45,9s;3060;50,399356;34,941083;55,000000;20;63,416849;126,833697;35,309391
16.8.2026 09:04:46,0s;3061;50,400150;34,972957;55,000000;20;63,416363;126,832726;35,370416
16.8.2026 09:04:46,1s;3062;50,400109;35,053740;55,000000;20;63,415876;126,831752;35,508883
16.8.2026 09:04:46,2s;3063;50,399758;34,974474;55,000000;20;63,415390;126,830781;35,347872
16.8.2026 09:04:46,3s;3064;50,399318;34,985558;55,000000;20;63,414904;126,829809;35,436356
16.8.2026 09:04:46,4s;3065;50,399814;34,988229;55,000000;20;63,414418;126,828837;35,416938
16.8.2026 09:04:46,5s;3066;50,400048;35,028677;55,000000;20;63,413932;126,827864;35,466174
16.8.2026 09:04:46,6s;3067;50,400022;35,011701;55,000000;20;63,413446;126,826891;35,418985
16.8.2026 09:04:46,7s;3068;50,400108;35,075420;55,000000;20;63,412959;126,825917;35,515722
16.8.2026 09:04:46,8s;3069;50,400031;35,063675;55,000000;20;63,412472;126,824943;35,481863
